curr_state	curr_action	next_reward	next_state	old_value	new_value
93	0	0	96	0.0	0.0
96	0	0	99	0.0	0.0
99	2	0	108	0.0	0.0
108	2	0	117	0.0	0.0
117	2	0	126	0.0	0.0
126	2	0	7	0.0	0.0
7	3	0	19	0.0	0.0
19	2	0	28	0.0	0.0
28	0	0	31	0.0	0.0
31	0	0	34	0.0	0.0
34	1	0	40	0.0	0.0
40	1	0	46	0.0	2.1985619595188786e-09
46	1	0	52	2.2207696560796753e-08	1.1967633279831133e-07
52	2	0	61	1.0069636958948913e-06	3.075831875350775e-06
61	3	0	73	0.0	0.0
73	3	0	85	0.0	9.509900499000001e-07
85	0	0	88	9.605960100000001e-06	0.0017628923482481157
88	2	0	97	0.017719666506647632	0.023108186930236772
97	3	0	109	0.07232815226519093	0.08669439399320185
109	1	0	115	0.21817229247000006	0.2570004348120001
115	3	1	127	0.6125795110000001	0.6513215599000001
127	3	0	11	0.0	0.0
11	2	0	20	0.0	0.0
20	2	0	29	0.0	0.0
29	0	0	32	0.0	0.0
32	3	0	44	0.0	0.0
44	0	0	47	0.0	0.0
47	2	0	56	0.0	0.0
56	2	0	65	0.0	0.0
65	3	0	77	0.0	0.0
77	1	0	83	0.0	0.0
83	2	0	92	0.0	0.0
92	2	0	101	0.0	0.0
101	2	0	110	0.0	0.0
110	2	0	119	0.0	0.0
119	3	0	3	0.0	0.0
3	0	0	6	0.0	0.0
6	2	0	15	0.0	0.0
15	2	0	24	0.0	0.0
24	2	0	33	0.0	0.0
33	3	0	45	0.0	0.0
45	1	0	51	0.0	0.0
51	1	0	57	0.0	0.0
57	3	0	69	0.0	0.0
69	2	0	78	0.0	0.0
78	1	0	84	0.0	0.0
84	1	0	90	0.0	0.0
90	3	0	102	0.0	0.0
102	1	0	108	0.0	0.0
108	1	0	114	0.0	0.0
114	1	0	120	0.0	0.0
120	2	0	1	0.0	0.0
1	2	0	10	0.0	0.0
10	2	0	19	0.0	0.0
19	0	0	22	0.0	0.0
22	0	0	25	0.0	0.0
25	1	0	31	0.0	0.0
31	0	0	34	0.0	0.0
34	0	0	37	0.0	0.0
37	2	0	46	0.0	1.1847956947032822e-08
46	1	0	52	1.1967633279831133e-07	4.122160551782069e-07
52	1	0	58	0.0	4.825954751858025e-09
58	2	0	67	0.0	1.3795508629172854e-06
67	2	0	76	1.3934857201184701e-05	0.0001960672272636316
76	3	0	88	0.001853796523056216	0.003956127376844035
88	2	0	97	0.023108186930236772	0.029380113242540078
97	3	0	109	0.08669439399320185	0.10346799764026968
109	1	0	115	0.2570004348120001	0.2957812257609001
115	2	0	124	0.0	0.0
124	1	0	2	0.0	0.0
2	2	0	11	0.0	0.0
11	2	0	20	0.0	0.0
20	0	0	23	0.0	0.0
23	0	0	26	0.0	0.0
26	0	0	29	0.0	0.0
29	2	0	38	0.0	0.0
38	2	0	47	0.0	0.0
47	1	0	53	0.0	0.0
53	3	0	65	0.0	0.0
65	0	0	68	0.0	0.0
68	0	0	71	0.0	0.0
71	3	0	83	0.0	0.0
83	1	0	89	0.0	0.0
89	3	0	101	0.0	0.0
101	3	0	113	0.0	0.0
113	1	0	119	0.0	0.0
119	1	0	125	0.0	0.0
125	2	0	6	0.0	0.0
6	2	0	15	0.0	0.0
15	1	0	21	0.0	0.0
21	3	0	33	0.0	0.0
33	0	0	36	0.0	0.0
36	2	0	45	0.0	0.0
45	3	0	57	0.0	0.0
57	2	0	66	0.0	0.0
66	3	0	78	0.0	0.0
78	3	0	90	0.0	0.0
90	1	0	96	0.0	0.0
96	1	0	102	0.0	0.0
102	1	0	108	0.0	0.0
108	2	0	117	0.0	0.0
117	1	0	123	0.0	0.0
123	0	0	126	0.0	0.0
126	1	0	4	0.0	0.0
4	3	0	16	0.0	0.0
16	1	0	22	0.0	0.0
22	1	0	28	0.0	0.0
28	3	0	40	0.0	2.17657633992369e-10
40	1	0	46	2.1985619595188786e-09	4.278809522620947e-08
46	1	0	52	4.122160551782069e-07	6.755018053201129e-07
52	2	0	61	3.075831875350775e-06	4.93781323686107e-06
61	2	0	70	2.191479342470073e-05	3.431923891291145e-05
70	1	0	76	0.0001474335841482908	0.0005243468360410212
76	3	0	88	0.003956127376844035	0.006469145850171099
88	2	0	97	0.029380113242540078	0.036685433684672766
97	3	0	109	0.10346799764026968	0.12240353922657182
109	0	0	112	0.0	0.0
112	1	0	118	0.0	0.01881
118	3	0	2	0.0	0.0
2	1	0	8	0.0	0.0
8	3	0	20	0.0	0.0
20	2	0	29	0.0	0.0
29	3	0	41	0.0	0.0
41	1	0	47	0.0	0.0
47	2	0	56	0.0	0.0
56	3	0	68	0.0	0.0
68	3	0	80	0.0	0.0
80	2	0	89	0.0	0.0
89	1	0	95	0.0	0.0
95	2	0	104	0.0	0.0
104	3	0	116	0.0	0.0
116	2	0	125	0.0	0.0
125	1	0	3	0.0	0.0
3	3	0	15	0.0	0.0
15	0	0	18	0.0	0.0
18	2	0	27	0.0	0.0
27	0	0	30	0.0	0.0
30	1	0	36	0.0	0.0
36	2	0	45	0.0	0.0
45	1	0	51	0.0	0.0
51	0	0	54	0.0	0.0
54	0	0	57	0.0	0.0
57	3	0	69	0.0	0.0
69	3	0	81	0.0	0.0
81	0	0	84	0.0	0.0
84	2	0	93	0.0	0.0
93	1	0	99	0.0	0.0
99	2	0	108	0.0	0.0
108	1	0	114	0.0	0.0
114	2	0	123	0.0	0.0
123	3	0	7	0.0	0.0
7	1	0	13	0.0	0.0
13	2	0	22	0.0	0.0
22	2	0	31	0.0	0.0
31	3	0	43	0.0	0.0
43	1	0	49	0.0	0.0
49	2	0	58	0.0	1.3657553542881125e-07
58	2	0	67	1.3795508629172854e-06	2.0652251275725086e-05
67	2	0	76	0.0001960672272636316	0.0008169059437042073
76	3	0	88	0.006469145850171099	0.009454089199936594
88	2	0	97	0.036685433684672766	0.0451348406996361
97	3	0	109	0.12240353922657182	0.13944552665424376
109	1	0	115	0.2957812257609001	0.3306839376149101
115	3	1	127	0.6513215599000001	0.68618940391
127	2	0	8	0.0	0.0
8	0	0	11	0.0	0.0
11	2	0	20	0.0	0.0
20	2	0	29	0.0	0.0
29	0	0	32	0.0	0.0
32	3	0	44	0.0	0.0
44	1	0	50	0.0	0.0
50	2	0	59	0.0	0.0
59	2	0	68	0.0	0.0
68	0	0	71	0.0	0.0
71	2	0	80	0.0	0.0
80	1	0	86	0.0	0.0
86	1	0	92	0.0	0.0
92	1	0	98	0.0	0.0
98	2	0	107	0.0	0.0
107	3	0	119	0.0	0.0
119	0	0	122	0.0	0.0
122	2	0	3	0.0	0.0
3	1	0	9	0.0	0.0
9	3	0	21	0.0	0.0
21	3	0	33	0.0	0.0
33	3	0	45	0.0	0.0
45	2	0	54	0.0	0.0
54	2	0	63	0.0	0.0
63	1	0	69	0.0	0.0
69	3	0	81	0.0	0.0
81	3	0	93	0.0	0.0
93	3	0	105	0.0	0.0
105	2	0	114	0.0	0.0
114	1	0	120	0.0	0.0
120	2	0	1	0.0	0.0
1	0	0	4	0.0	0.0
4	0	0	7	0.0	0.0
7	3	0	19	0.0	0.0
19	3	0	31	0.0	0.0
31	2	0	40	0.0	4.236021427394738e-09
40	1	0	46	4.278809522620947e-08	1.053839644302797e-07
46	1	0	52	6.755018053201129e-07	1.0967951352373476e-06
52	2	0	61	4.93781323686107e-06	7.841636565553197e-06
61	2	0	70	3.431923891291145e-05	8.27976517896814e-05
70	1	0	76	0.0005243468360410212	0.0014078669832306421
76	3	0	88	0.009454089199936594	0.012977029509206909
88	2	0	97	0.0451348406996361	0.05442646376844262
97	3	0	109	0.13944552665424376	0.15823868381269549
109	1	0	115	0.3306839376149101	0.3655482948405091
115	0	0	118	0.0	0.01881
118	2	1	127	0.19	0.271
127	2	0	8	0.0	0.0
8	3	0	20	0.0	0.0
20	2	0	29	0.0	0.0
29	3	0	41	0.0	0.0
41	3	0	53	0.0	0.0
53	0	0	56	0.0	0.0
56	1	0	62	0.0	0.0
62	3	0	74	0.0	0.0
74	0	0	77	0.0	0.0
77	1	0	83	0.0	0.0
83	0	0	86	0.0	0.0
86	2	0	95	0.0	0.0
95	1	0	101	0.0	0.0
101	3	0	113	0.0	0.0
113	2	0	122	0.0	0.0
122	3	0	6	0.0	0.0
6	1	0	12	0.0	0.0
12	0	0	15	0.0	0.0
15	0	0	18	0.0	0.0
18	0	0	21	0.0	0.0
21	3	0	33	0.0	0.0
33	2	0	42	0.0	0.0
42	0	0	45	0.0	0.0
45	2	0	54	0.0	0.0
54	0	0	57	0.0	0.0
57	2	0	66	0.0	0.0
66	0	0	69	0.0	0.0
69	2	0	78	0.0	0.0
78	1	0	84	0.0	0.0
84	1	0	90	0.0	0.0
90	2	0	99	0.0	0.0
99	1	0	105	0.0	0.0
105	0	0	108	0.0	0.0
108	3	0	120	0.0	0.0
120	2	0	1	0.0	0.0
1	2	0	10	0.0	0.0
10	2	0	19	0.0	0.0
19	1	0	25	0.0	0.0
25	2	0	34	0.0	0.0
34	3	0	46	0.0	1.0858271838849743e-07
46	1	0	52	1.0967951352373476e-06	1.7634376417033795e-06
52	2	0	61	7.841636565553197e-06	1.5254440436176337e-05
61	2	0	70	8.27976517896814e-05	0.00021389671795054685
70	1	0	76	0.0014078669832306421	0.002551806206319062
76	3	0	88	0.012977029509206909	0.017067546471362036
88	1	0	94	0.0	0.0
94	1	0	100	0.0	0.0
100	2	0	109	0.0	0.0361892811892104
109	1	0	115	0.3655482948405091	0.3969262163435482
115	3	1	127	0.68618940391	0.717570463519
127	1	0	5	0.0	0.0
5	1	0	11	0.0	0.0
11	3	0	23	0.0	0.0
23	2	0	32	0.0	0.0
32	3	0	44	0.0	0.0
44	2	0	53	0.0	0.0
53	0	0	56	0.0	0.0
56	2	0	65	0.0	0.0
65	1	0	71	0.0	0.0
71	2	0	80	0.0	0.0
80	3	0	92	0.0	0.0
92	1	0	98	0.0	0.0
98	2	0	107	0.0	0.0
107	2	0	116	0.0	0.0
116	1	0	122	0.0	0.0
122	3	0	6	0.0	0.0
6	0	0	9	0.0	0.0
9	0	0	12	0.0	0.0
12	0	0	15	0.0	0.0
15	1	0	21	0.0	0.0
21	2	0	30	0.0	0.0
30	1	0	36	0.0	0.0
36	1	0	42	0.0	0.0
42	3	0	54	0.0	0.0
54	2	0	63	0.0	0.0
63	3	0	75	0.0	0.0
75	0	0	78	0.0	0.0
78	1	0	84	0.0	0.0
84	3	0	96	0.0	0.0
96	1	0	102	0.0	0.0
102	1	0	108	0.0	0.0
108	0	0	111	0.0	0.0
111	1	0	117	0.0	0.0
117	1	0	123	0.0	0.0
123	1	0	1	0.0	0.0
1	0	0	4	0.0	0.0
4	3	0	16	0.0	0.0
16	0	0	19	0.0	0.0
19	2	0	28	0.0	2.154810576524453e-11
28	3	0	40	2.17657633992369e-10	1.0628904349190824e-08
40	2	0	49	0.0	1.3520978007452314e-08
49	2	0	58	1.3657553542881125e-07	2.1674908581827136e-06
58	2	0	67	2.0652251275725086e-05	9.94607145748691e-05
67	1	0	73	0.0	9.414801494010002e-08
73	3	0	85	9.509900499000001e-07	0.00017538223352147348
85	0	0	88	0.0017628923482481157	0.006974823026499124
88	0	0	91	0.0	0.0
91	2	0	100	0.0	0.00358273883773183
100	2	0	109	0.0361892811892104	0.07186604848830064
109	1	0	115	0.3969262163435482	0.42827307059757436
115	3	1	127	0.717570463519	0.7458134171671
127	0	0	2	0.0	0.0
2	1	0	8	0.0	0.0
8	3	0	20	0.0	0.0
20	0	0	23	0.0	0.0
23	0	0	26	0.0	0.0
26	0	0	29	0.0	0.0
29	0	0	32	0.0	0.0
32	3	0	44	0.0	0.0
44	2	0	53	0.0	0.0
53	0	0	56	0.0	0.0
56	0	0	59	0.0	0.0
59	1	0	65	0.0	0.0
65	2	0	74	0.0	0.0
74	1	0	80	0.0	0.0
80	2	0	89	0.0	0.0
89	1	0	95	0.0	0.0
95	0	0	98	0.0	0.0
98	2	0	107	0.0	0.0
107	0	0	110	0.0	0.0
110	2	0	119	0.0	0.0
119	2	0	0	0.0	0.0
0	0	0	3	0.0	0.0
3	1	0	9	0.0	0.0
9	0	0	12	0.0	0.0
12	2	0	21	0.0	0.0
21	2	0	30	0.0	0.0
30	1	0	36	0.0	0.0
36	0	0	39	0.0	0.0
39	2	0	48	0.0	0.0
48	2	0	57	0.0	0.0
57	0	0	60	0.0	0.0
60	3	0	72	0.0	0.0
72	3	0	84	0.0	0.0
84	2	0	93	0.0	0.0
93	3	0	105	0.0	0.0
105	1	0	111	0.0	0.0
111	0	0	114	0.0	0.0
114	0	0	117	0.0	0.0
117	3	0	1	0.0	0.0
1	2	0	10	0.0	0.0
10	1	0	16	0.0	0.0
16	3	0	28	0.0	1.0522615305698917e-09
28	3	0	40	1.0628904349190824e-08	1.9999026392869433e-08
40	1	0	46	1.053839644302797e-07	2.694258945158863e-07
46	1	0	52	1.7634376417033795e-06	3.097283480714499e-06
52	2	0	61	1.5254440436176337e-05	3.490477146966284e-05
61	2	0	70	0.00021389671795054685	0.0004451358605810793
70	1	0	76	0.002551806206319062	0.0039863126863519975
76	3	0	88	0.017067546471362036	0.02074901173730165
88	2	0	97	0.05442646376844262	0.06464944708905522
97	3	0	109	0.15823868381269549	0.18481384942058582
109	1	0	115	0.42827307059757436	0.45928129183735983
115	3	1	127	0.7458134171671	0.7712320754503901
127	3	0	11	0.0	0.0
11	3	0	23	0.0	0.0
23	2	0	32	0.0	0.0
32	2	0	41	0.0	0.0
41	2	0	50	0.0	0.0
50	3	0	62	0.0	0.0
62	3	0	74	0.0	0.0
74	3	0	86	0.0	0.0
86	2	0	95	0.0	0.0
95	0	0	98	0.0	0.0
98	0	0	101	0.0	0.0
101	2	0	110	0.0	0.0
110	2	0	119	0.0	0.0
119	2	0	0	0.0	0.0
0	0	0	3	0.0	0.0
3	2	0	12	0.0	0.0
12	3	0	24	0.0	0.0
24	3	0	36	0.0	0.0
36	1	0	42	0.0	0.0
42	1	0	48	0.0	0.0
48	1	0	54	0.0	0.0
54	1	0	60	0.0	0.0
60	0	0	63	0.0	0.0
63	0	0	66	0.0	0.0
66	2	0	75	0.0	0.0
75	1	0	81	0.0	0.0
81	3	0	93	0.0	0.0
93	1	0	99	0.0	0.0
99	1	0	105	0.0	0.0
105	1	0	111	0.0	0.0
111	1	0	117	0.0	0.0
117	1	0	123	0.0	0.0
123	2	0	4	0.0	0.0
4	2	0	13	0.0	0.0
13	1	0	19	0.0	2.1332624707592085e-12
19	2	0	28	2.154810576524453e-11	1.999296908082794e-09
28	3	0	40	1.9999026392869433e-08	4.4672287310655236e-08
40	1	0	46	2.694258945158863e-07	5.491143696550331e-07
46	1	0	52	3.097283480714499e-06	6.243127508139671e-06
52	1	0	58	4.825954751858025e-09	9.850954102188713e-06
58	2	0	67	9.94607145748691e-05	0.0001703883315440987
67	1	0	73	9.414801494010002e-08	1.7447574332071963e-05
73	3	0	85	0.00017538223352147348	0.0008483514897927394
85	0	0	88	0.006974823026499124	0.012677635985665679
88	3	0	100	0.0	0.007114738800341764
100	2	0	109	0.07186604848830064	0.11014829153136921
109	1	0	115	0.45928129183735983	0.4897051381232125
115	3	1	127	0.7712320754503901	0.7941088679053511
127	2	0	8	0.0	0.0
8	2	0	17	0.0	0.0
17	0	0	20	0.0	0.0
20	3	0	32	0.0	0.0
32	3	0	44	0.0	0.0
44	0	0	47	0.0	0.0
47	0	0	50	0.0	0.0
50	0	0	53	0.0	0.0
53	0	0	56	0.0	0.0
56	0	0	59	0.0	0.0
59	1	0	65	0.0	0.0
65	1	0	71	0.0	0.0
71	0	0	74	0.0	0.0
74	1	0	80	0.0	0.0
80	1	0	86	0.0	0.0
86	1	0	92	0.0	0.0
92	0	0	95	0.0	0.0
95	0	0	98	0.0	0.0
98	2	0	107	0.0	0.0
107	1	0	113	0.0	0.0
113	1	0	119	0.0	0.0
119	0	0	122	0.0	0.0
122	3	0	6	0.0	0.0
6	0	0	9	0.0	0.0
9	1	0	15	0.0	0.0
15	1	0	21	0.0	0.0
21	2	0	30	0.0	0.0
30	0	0	33	0.0	0.0
33	3	0	45	0.0	0.0
45	1	0	51	0.0	0.0
51	1	0	57	0.0	0.0
57	1	0	63	0.0	0.0
63	2	0	72	0.0	0.0
72	2	0	81	0.0	0.0
81	0	0	84	0.0	0.0
84	2	0	93	0.0	0.0
93	0	0	96	0.0	0.0
96	2	0	105	0.0	0.0
105	0	0	108	0.0	0.0
108	1	0	114	0.0	0.0
114	2	0	123	0.0	0.0
123	0	0	126	0.0	0.0
126	2	0	7	0.0	0.0
7	2	0	16	0.0	1.0417389152641928e-10
16	3	0	28	1.0522615305698917e-09	5.3695918212677714e-09
28	3	0	40	4.4672287310655236e-08	9.4567381175438e-08
40	1	0	46	5.491143696550331e-07	1.1122725559953573e-06
46	1	0	52	6.243127508139671e-06	9.074387132822325e-06
52	2	0	61	3.490477146966284e-05	7.548274452022342e-05
61	2	0	70	0.0004451358605810793	0.0007952672304718191
70	1	0	76	0.0039863126863519975	0.005641833579709661
76	3	0	88	0.02074901173730165	0.025074405825387953
88	2	0	97	0.06464944708905522	0.0764810734727877
97	3	0	109	0.18481384942058582	0.21481327315272528
109	1	0	115	0.4897051381232125	0.5193514022335209
115	3	1	127	0.7941088679053511	0.814697981114816
127	1	0	5	0.0	0.0
5	1	0	11	0.0	0.0
11	3	0	23	0.0	0.0
23	3	0	35	0.0	0.0
35	1	0	41	0.0	0.0
41	2	0	50	0.0	0.0
50	0	0	53	0.0	0.0
53	0	0	56	0.0	0.0
56	1	0	62	0.0	0.0
62	1	0	68	0.0	0.0
68	1	0	74	0.0	0.0
74	2	0	83	0.0	0.0
83	1	0	89	0.0	0.0
89	1	0	95	0.0	0.0
95	2	0	104	0.0	0.0
104	1	0	110	0.0	0.0
110	3	0	122	0.0	0.0
122	0	0	125	0.0	0.0
125	2	0	6	0.0	0.0
6	0	0	9	0.0	0.0
9	0	0	12	0.0	0.0
12	0	0	15	0.0	0.0
15	1	0	21	0.0	0.0
21	3	0	33	0.0	0.0
33	0	0	36	0.0	0.0
36	1	0	42	0.0	0.0
42	3	0	54	0.0	0.0
54	1	0	60	0.0	0.0
60	1	0	66	0.0	0.0
66	2	0	75	0.0	0.0
75	2	0	84	0.0	0.0
84	2	0	93	0.0	0.0
93	1	0	99	0.0	0.0
99	1	0	105	0.0	0.0
105	3	0	117	0.0	0.0
117	2	0	126	0.0	0.0
126	0	0	1	0.0	0.0
1	2	0	10	0.0	0.0
10	1	0	16	0.0	5.315895903055094e-10
16	0	0	19	0.0	1.979303939001966e-10
19	2	0	28	1.999296908082794e-09	1.1161537953642877e-08
28	3	0	40	9.4567381175438e-08	1.9522562610143457e-07
40	3	0	52	0.0	7.472791707502118e-06
52	2	0	61	7.548274452022342e-05	0.00014666592588491117
61	2	0	70	0.0007952672304718191	0.0012742820318158937
70	1	0	76	0.005641833579709661	0.007560016398452102
76	2	0	85	0.0	0.0012550859625809023
85	0	0	88	0.012677635985665679	0.018981498660905094
88	2	0	97	0.0764810734727877	0.09009948016762873
97	3	0	109	0.21481327315272528	0.24474773465857133
109	1	0	115	0.5193514022335209	0.5480713621405356
115	3	1	127	0.814697981114816	0.8332281830033343
127	1	0	5	0.0	0.0
5	0	0	8	0.0	0.0
8	3	0	20	0.0	0.0
20	2	0	29	0.0	0.0
29	2	0	38	0.0	0.0
38	3	0	50	0.0	0.0
50	1	0	56	0.0	0.0
56	1	0	62	0.0	0.0
62	0	0	65	0.0	0.0
65	0	0	68	0.0	0.0
68	0	0	71	0.0	0.0
71	2	0	80	0.0	0.0
80	1	0	86	0.0	0.0
86	0	0	89	0.0	0.0
89	3	0	101	0.0	0.0
101	2	0	110	0.0	0.0
110	2	0	119	0.0	0.0
119	3	0	3	0.0	0.0
3	3	0	15	0.0	0.0
15	2	0	24	0.0	0.0
24	1	0	30	0.0	0.0
30	3	0	42	0.0	0.0
42	2	0	51	0.0	0.0
51	0	0	54	0.0	0.0
54	0	0	57	0.0	0.0
57	0	0	60	0.0	0.0
60	3	0	72	0.0	0.0
72	3	0	84	0.0	0.0
84	2	0	93	0.0	0.0
93	0	0	96	0.0	0.0
96	0	0	99	0.0	0.0
99	2	0	108	0.0	0.0
108	1	0	114	0.0	0.0
114	1	0	120	0.0	0.0
120	0	0	123	0.0	0.0
123	2	0	4	0.0	0.0
4	2	0	13	0.0	2.1119298460516163e-13
13	0	0	16	0.0	5.315895903055094e-10
16	3	0	28	5.3695918212677714e-09	2.4159969623183017e-08
28	3	0	40	1.9522562610143457e-07	9.155094425340008e-07
40	3	0	52	7.472791707502118e-06	2.1245439199358113e-05
52	2	0	61	0.00014666592588491117	0.00025815325444619356
61	2	0	70	0.0012742820318158937	0.0018952954520810627
70	3	0	82	0.0	2.0366878403683353e-05
82	1	0	88	0.00020572604448165001	0.00910500197662873
88	3	0	100	0.007114738800341764	0.01730794578191314
100	2	0	109	0.11014829153136921	0.15339252723014532
109	1	0	115	0.5480713621405356	0.5757538160438121
115	3	1	127	0.8332281830033343	0.8499053647030009
127	0	0	2	0.0	0.0
2	3	0	14	0.0	0.0
14	0	0	17	0.0	0.0
17	0	0	20	0.0	0.0
20	0	0	23	0.0	0.0
23	3	0	35	0.0	0.0
35	0	0	38	0.0	0.0
38	1	0	44	0.0	0.0
44	0	0	47	0.0	0.0
47	3	0	59	0.0	0.0
59	3	0	71	0.0	0.0
71	2	0	80	0.0	0.0
80	3	0	92	0.0	0.0
92	3	0	104	0.0	0.0
104	3	0	116	0.0	0.0
116	3	0	0	0.0	0.0
0	2	0	9	0.0	0.0
9	2	0	18	0.0	0.0
18	2	0	27	0.0	0.0
27	2	0	36	0.0	0.0
36	2	0	45	0.0	0.0
45	0	0	48	0.0	0.0
48	2	0	57	0.0	0.0
57	2	0	66	0.0	0.0
66	2	0	75	0.0	0.0
75	2	0	84	0.0	0.0
84	3	0	96	0.0	0.0
96	2	0	105	0.0	0.0
105	3	0	117	0.0	0.0
117	3	0	1	0.0	0.0
1	3	0	13	0.0	5.2627369440245436e-11
13	0	0	16	5.315895903055094e-10	2.8702676239700773e-09
16	1	0	22	0.0	0.0
22	1	0	28	0.0	9.063543481086609e-08
28	1	0	34	0.0	1.0749689120461246e-08
34	3	0	46	1.0858271838849743e-07	9.96088772699058e-07
46	1	0	52	9.074387132822325e-06	3.372412060971326e-05
52	2	0	61	0.00025815325444619356	0.0004199721787575994
61	2	0	70	0.0018952954520810627	0.0024542075303197147
70	1	0	76	0.007560016398452102	0.0092863809353203
76	3	0	88	0.025074405825387953	0.0314868137794444
88	3	0	100	0.01730794578191314	0.030763011399506213
100	1	0	106	0.0	0.0
106	3	0	118	0.0	0.026829000000000006
118	2	1	127	0.271	0.34390000000000004
127	2	0	8	0.0	0.0
8	1	0	14	0.0	0.0
14	2	0	23	0.0	0.0
23	3	0	35	0.0	0.0
35	1	0	41	0.0	0.0
41	1	0	47	0.0	0.0
47	2	0	56	0.0	0.0
56	2	0	65	0.0	0.0
65	2	0	74	0.0	0.0
74	2	0	83	0.0	0.0
83	3	0	95	0.0	0.0
95	0	0	98	0.0	0.0
98	1	0	104	0.0	0.0
104	0	0	107	0.0	0.0
107	0	0	110	0.0	0.0
110	3	0	122	0.0	0.0
122	2	0	3	0.0	0.0
3	0	0	6	0.0	0.0
6	1	0	12	0.0	0.0
12	3	0	24	0.0	0.0
24	2	0	33	0.0	0.0
33	2	0	42	0.0	0.0
42	1	0	48	0.0	0.0
48	2	0	57	0.0	0.0
57	2	0	66	0.0	0.0
66	0	0	69	0.0	0.0
69	1	0	75	0.0	0.0
75	0	0	78	0.0	0.0
78	0	0	81	0.0	0.0
81	0	0	84	0.0	0.0
84	1	0	90	0.0	0.0
90	2	0	99	0.0	0.0
99	3	0	111	0.0	0.0
111	2	0	120	0.0	0.0
120	0	0	123	0.0	0.0
123	0	0	126	0.0	0.0
126	2	0	7	0.0	1.031321526111551e-11
7	2	0	16	1.0417389152641928e-10	2.485593495068896e-09
16	3	0	28	2.4159969623183017e-08	1.1237940747173079e-07
28	3	0	40	9.155094425340008e-07	2.927256979017054e-06
40	2	0	49	1.3520978007452314e-08	2.2675047516679573e-07
49	2	0	58	2.1674908581827136e-06	1.8819186595230218e-05
58	2	0	67	0.0001703883315440987	0.00023422318681640537
67	2	0	76	0.0008169059437042073	0.003852409913498782
76	0	0	79	0.0	0.00020187650024177563
79	2	0	88	0.0020391565680987437	0.010755089447884114
88	1	0	94	0.0	0.0
94	2	0	103	0.0	0.004592346759000001
103	3	0	115	0.046387341000000006	0.12588923800559712
115	3	1	127	0.8499053647030009	0.8649148282327008
127	1	0	5	0.0	0.0
5	1	0	11	0.0	0.0
11	1	0	17	0.0	0.0
17	1	0	23	0.0	0.0
23	1	0	29	0.0	0.0
29	3	0	41	0.0	0.0
41	2	0	50	0.0	0.0
50	1	0	56	0.0	0.0
56	1	0	62	0.0	0.0
62	0	0	65	0.0	0.0
65	0	0	68	0.0	0.0
68	3	0	80	0.0	0.0
80	1	0	86	0.0	0.0
86	2	0	95	0.0	0.0
95	0	0	98	0.0	0.0
98	2	0	107	0.0	0.0
107	0	0	110	0.0	0.0
110	1	0	116	0.0	0.0
116	0	0	119	0.0	0.0
119	1	0	125	0.0	0.0
125	1	0	3	0.0	0.0
3	0	0	6	0.0	0.0
6	0	0	9	0.0	0.0
9	0	0	12	0.0	0.0
12	0	0	15	0.0	0.0
15	1	0	21	0.0	0.0
21	0	0	24	0.0	0.0
24	2	0	33	0.0	0.0
33	1	0	39	0.0	0.0
39	1	0	45	0.0	0.0
45	0	0	48	0.0	0.0
48	0	0	51	0.0	0.0
51	3	0	63	0.0	0.0
63	0	0	66	0.0	0.0
66	2	0	75	0.0	0.0
75	0	0	78	0.0	0.0
78	2	0	87	0.0	0.0
87	3	0	99	0.0	0.0
99	1	0	105	0.0	0.0
105	0	0	108	0.0	0.0
108	1	0	114	0.0	0.0
114	1	0	120	0.0	0.0
120	1	0	126	0.0	1.0210083108504354e-12
126	0	0	1	0.0	5.210109574584298e-12
1	3	0	13	5.2627369440245436e-11	3.315211272692586e-10
13	0	0	16	2.8702676239700773e-09	1.370880220127442e-08
16	1	0	22	0.0	8.972908046275743e-09
22	1	0	28	9.063543481086609e-08	3.7137033225246787e-07
28	3	0	40	2.927256979017054e-06	4.737829761851802e-06
40	3	0	52	2.1245439199358113e-05	6.069814097642465e-05
52	2	0	61	0.0004199721787575994	0.0006209415063834912
61	2	0	70	0.0024542075303197147	0.0031281384898844532
70	1	0	76	0.0092863809353203	0.011474937405953267
76	3	0	88	0.0314868137794444	0.03725798093809521
88	2	0	97	0.09009948016762873	0.10531955788206442
97	3	0	109	0.24474773465857133	0.2772725889810516
109	1	0	115	0.5757538160438121	0.6038050024344683
115	3	1	127	0.8649148282327008	0.8784233454094308
127	2	0	8	0.0	0.0
8	3	0	20	0.0	0.0
20	3	0	32	0.0	0.0
32	1	0	38	0.0	0.0
38	3	0	50	0.0	0.0
50	2	0	59	0.0	0.0
59	3	0	71	0.0	0.0
71	0	0	74	0.0	0.0
74	1	0	80	0.0	0.0
80	2	0	89	0.0	0.0
89	2	0	98	0.0	0.0
98	0	0	101	0.0	0.0
101	3	0	113	0.0	0.0
113	1	0	119	0.0	0.0
119	3	0	3	0.0	0.0
3	0	0	6	0.0	0.0
6	0	0	9	0.0	0.0
9	3	0	21	0.0	0.0
21	3	0	33	0.0	0.0
33	3	0	45	0.0	0.0
45	3	0	57	0.0	0.0
57	0	0	60	0.0	0.0
60	1	0	66	0.0	0.0
66	3	0	78	0.0	0.0
78	0	0	81	0.0	0.0
81	2	0	90	0.0	0.0
90	0	0	93	0.0	0.0
93	0	0	96	0.0	0.0
96	0	0	99	0.0	0.0
99	3	0	111	0.0	0.0
